t_ms,ecg_mV
290.150,-0.012550
290.200,-0.012557
290.250,-0.012564
290.300,-0.012571
290.350,-0.012578
290.400,-0.012585
290.450,-0.012592
290.500,-0.012599
290.550,-0.012606
290.600,-0.012613
290.650,-0.012620
290.700,-0.012627
290.750,-0.012634
290.800,-0.012641
290.850,-0.012648
290.900,-0.012655
290.950,-0.012662
291.000,-0.012669
291.050,-0.012675
291.100,-0.012682
291.150,-0.012689
291.200,-0.012696
291.250,-0.012703
291.300,-0.012710
291.350,-0.012717
291.400,-0.012724
291.450,-0.012731
291.500,-0.012738
291.550,-0.012745
291.600,-0.012752
291.650,-0.012759
291.700,-0.012766
291.750,-0.012773
291.800,-0.012780
291.850,-0.012787
291.900,-0.012794
291.950,-0.012801
292.000,-0.012808
292.050,-0.012815
292.100,-0.012822
292.150,-0.012829
292.200,-0.012836
292.250,-0.012843
292.300,-0.012850
292.350,-0.012857
292.400,-0.012863
292.450,-0.012870
292.500,-0.012877
292.550,-0.012884
292.600,-0.012891
292.650,-0.012898
292.700,-0.012905
292.750,-0.012912
292.800,-0.012919
292.850,-0.012926
292.900,-0.012933
292.950,-0.012940
293.000,-0.012947
293.050,-0.012953
293.100,-0.012960
293.150,-0.012967
293.200,-0.012974
293.250,-0.012981
293.300,-0.012988
293.350,-0.012995
293.400,-0.013002
293.450,-0.013009
293.500,-0.013015
293.550,-0.013022
293.600,-0.013029
293.650,-0.013036
293.700,-0.013043
293.750,-0.013050
293.800,-0.013057
293.850,-0.013063
293.900,-0.013070
293.950,-0.013077
294.000,-0.013084
294.050,-0.013091
294.100,-0.013098
294.150,-0.013104
294.200,-0.013111
294.250,-0.013118
294.300,-0.013125
294.350,-0.013132
294.400,-0.013138
294.450,-0.013145
294.500,-0.013152
294.550,-0.013159
294.600,-0.013166
294.650,-0.013172
294.700,-0.013179
294.750,-0.013186
294.800,-0.013193
294.850,-0.013200
294.900,-0.013206
294.950,-0.013213
295.000,-0.013220
295.050,-0.013227
295.100,-0.013233
295.150,-0.013240
295.200,-0.013247
295.250,-0.013253
295.300,-0.013260
295.350,-0.013267
295.400,-0.013274
295.450,-0.013280
295.500,-0.013287
295.550,-0.013294
295.600,-0.013300
295.650,-0.013307
295.700,-0.013314
295.750,-0.013320
295.800,-0.013327
295.850,-0.013334
295.900,-0.013340
295.950,-0.013347
296.000,-0.013354
296.050,-0.013360
296.100,-0.013367
296.150,-0.013374
296.200,-0.013380
296.250,-0.013387
296.300,-0.013393
296.350,-0.013400
296.400,-0.013407
296.450,-0.013413
296.500,-0.013420
296.550,-0.013426
296.600,-0.013433
296.650,-0.013439
296.700,-0.013446
296.750,-0.013453
296.800,-0.013459
296.850,-0.013466
296.900,-0.013472
296.950,-0.013479
297.000,-0.013485
297.050,-0.013492
297.100,-0.013498
297.150,-0.013505
297.200,-0.013511
297.250,-0.013518
297.300,-0.013524
297.350,-0.013530
297.400,-0.013537
297.450,-0.013543
297.500,-0.013550
297.550,-0.013556
297.600,-0.013563
297.650,-0.013569
297.700,-0.013575
297.750,-0.013582
297.800,-0.013588
297.850,-0.013594
297.900,-0.013601
297.950,-0.013607
298.000,-0.013613
298.050,-0.013620
298.100,-0.013626
298.150,-0.013632
298.200,-0.013639
298.250,-0.013645
298.300,-0.013651
298.350,-0.013657
298.400,-0.013664
298.450,-0.013670
298.500,-0.013676
298.550,-0.013682
298.600,-0.013689
298.650,-0.013695
298.700,-0.013701
298.750,-0.013707
298.800,-0.013713
298.850,-0.013719
298.900,-0.013726
298.950,-0.013732
299.000,-0.013738
299.050,-0.013744
299.100,-0.013750
299.150,-0.013756
299.200,-0.013762
299.250,-0.013768
299.300,-0.013774
299.350,-0.013780
299.400,-0.013786
299.450,-0.013792
299.500,-0.013798
299.550,-0.013804
299.600,-0.013810
299.650,-0.013816
299.700,-0.013822
299.750,-0.013828
299.800,-0.013834
299.850,-0.013840
299.900,-0.013846
299.950,-0.013852
